url_length,num_dots,num_hyphens,num_digits,num_subdomains,has_ip_address,has_at_symbol,uses_https,suspicious_tld,shortened_url,domain_age_days,dns_record_age_days,redirect_count,external_link_ratio,request_url_ratio,anchor_url_ratio,form_action_external,iframe_count,popup_count,script_count,url_entropy,brand_mismatch,login_form,certificate_days_left,page_rank_proxy,spelling_score,favicon_external,nonstandard_port,page_category,tls_issuer,is_phishing
15.0,3,1,5,1,0,0,1,0,0,450.0,288.0,0,0.4889,0.552,0.3514,0,0,1,5.0,3.618,0,1,176.0,70.99,88.58,0,0,other,trusted_ca,0
47.0,6,3,2,0,0,0,1,0,1,1878.0,897.0,1,0.2895,0.4992,0.3057,0,0,0,53.0,3.452,0,0,23.0,44.32,89.9,0,0,other,trusted_ca,0
31.0,2,0,3,1,0,0,1,1,1,781.0,447.0,1,0.5391,0.5385,0.6814,1,1,1,7.0,3.039,0,1,191.0,68.67,93.99,0,0,social,trusted_ca,0
55.0,3,1,5,0,0,0,1,0,0,1041.0,723.0,1,0.2759,0.596,0.4953,0,0,0,26.0,2.899,0,0,216.0,21.83,93.35,0,0,social,trusted_ca,0
42.0,2,1,4,2,0,0,1,0,0,2125.0,1518.0,1,0.2551,0.3844,0.355,0,1,0,10.0,3.129,0,0,180.0,41.04,95.45,0,1,ecommerce,unknown_ca,0
36.0,1,0,3,1,0,0,1,0,0,572.0,202.0,1,0.3856,0.3788,0.7131,0,1,2,8.0,4.362,0,0,83.0,16.89,96.54,0,0,other,trusted_ca,1
29.0,4,0,4,2,0,0,1,0,0,4834.0,4430.0,0,0.4738,0.4095,0.217,0,1,0,22.0,4.422,0,1,205.0,19.6,76.25,0,0,blog,trusted_ca,0
19.0,4,2,5,2,0,0,1,0,0,709.0,332.0,0,0.2717,0.6324,0.6002,0,0,0,3.0,3.525,0,1,67.0,62.85,94.19,0,0,cloud,trusted_ca,0
67.0,5,0,3,0,0,0,1,1,0,1681.0,591.0,1,0.7622,0.5953,0.5438,0,0,0,7.0,2.919,0,0,101.0,7.28,100.0,0,0,other,trusted_ca,0
207.0,2,3,2,1,0,0,0,0,0,896.0,801.0,1,0.373,0.6608,0.2784,0,0,0,17.0,3.997,1,1,1.0,73.97,89.75,0,0,ecommerce,trusted_ca,1
72.0,2,1,4,1,0,0,1,0,0,1307.0,631.0,1,0.0609,0.484,0.4144,0,0,1,15.0,4.609,0,1,334.0,29.91,88.69,0,0,cloud,missing,0
67.0,1,0,4,2,0,0,1,0,0,3900.0,1549.0,1,0.2726,0.6135,0.42,0,1,1,17.0,3.416,0,1,144.0,69.35,85.63,1,0,social,trusted_ca,0
33.0,5,0,5,1,0,0,1,0,0,1460.0,1373.0,1,0.3327,0.1063,0.3605,0,0,0,8.0,4.149,0,1,217.0,71.23,88.43,0,1,banking,trusted_ca,0
29.0,3,1,3,2,0,0,1,0,0,4687.0,3354.0,0,0.7396,0.6648,0.2831,0,1,0,28.0,3.413,0,0,102.0,3.68,90.19,0,0,ecommerce,trusted_ca,0
63.0,2,1,5,2,0,0,0,1,0,1019.0,,1,0.1263,0.2688,0.1995,0,1,0,5.0,3.073,0,0,164.0,53.67,93.7,0,0,other,trusted_ca,0
27.0,5,0,6,1,0,0,1,0,0,4740.0,2326.0,0,0.2858,0.3033,0.1448,0,0,0,10.0,4.087,0,1,114.0,21.51,84.42,0,0,social,trusted_ca,0
98.0,1,0,2,1,0,0,1,0,0,2315.0,2258.0,1,0.2666,0.5104,0.4741,0,0,0,10.0,3.632,0,0,196.0,10.17,91.58,0,0,blog,trusted_ca,0
54.0,4,0,4,2,0,0,1,0,0,1117.0,550.0,0,0.5033,0.5062,0.6853,0,0,0,18.0,3.618,0,0,110.0,26.3,94.64,0,0,banking,trusted_ca,0
19.0,2,0,1,0,0,0,1,0,0,942.0,333.0,0,0.1753,0.1984,0.5229,0,0,0,12.0,3.91,0,1,9.0,10.79,90.11,0,0,other,trusted_ca,0
69.0,5,1,6,1,0,0,1,0,0,687.0,409.0,1,0.066,0.473,0.0441,0,1,0,5.0,3.116,0,1,174.0,14.94,93.56,1,0,banking,trusted_ca,1
63.0,3,0,3,0,0,0,1,0,0,2658.0,585.0,1,0.8729,0.3997,0.296,0,0,0,52.0,2.547,0,0,202.0,67.66,89.06,0,1,social,self_signed,0
66.0,2,3,7,0,0,0,1,0,0,2636.0,2444.0,0,0.4459,0.4969,0.5824,0,1,1,22.0,3.602,0,0,164.0,27.74,79.07,0,0,banking,trusted_ca,0
50.0,0,0,8,0,0,0,1,0,0,358.0,200.0,1,0.1566,0.3003,0.4895,0,0,0,7.0,3.927,0,0,100.0,49.0,91.34,0,0,blog,trusted_ca,0
53.0,0,2,4,2,0,0,1,0,0,327.0,82.0,0,0.6767,0.1423,0.3585,0,1,0,13.0,2.707,1,1,120.0,54.62,80.73,0,0,blog,trusted_ca,1
72.0,2,2,3,0,0,0,1,0,0,797.0,508.0,0,0.5259,0.4385,0.1553,0,0,2,24.0,4.433,1,0,67.0,17.49,100.0,0,0,social,trusted_ca,0
25.0,1,3,1,1,1,0,1,1,0,,532.0,0,0.6001,0.6019,0.8085,1,0,0,6.0,3.702,1,1,84.0,16.22,80.37,0,1,cloud,trusted_ca,1
61.0,2,1,4,1,0,0,1,0,0,941.0,352.0,2,0.188,0.2629,0.2488,0,1,0,15.0,3.67,0,0,-23.0,15.18,100.0,0,0,cloud,trusted_ca,0
42.0,3,2,3,2,0,0,0,1,0,1143.0,1101.0,1,0.6011,0.57,0.1605,0,1,0,18.0,1.431,0,0,178.0,15.93,100.0,0,0,other,trusted_ca,1
109.0,2,0,7,2,0,0,1,0,0,232.0,69.0,0,0.5818,0.1078,0.4101,0,0,0,21.0,3.77,0,0,17.0,26.97,86.66,1,0,social,missing,1
78.0,1,1,3,3,0,0,0,0,0,1242.0,,0,0.3318,0.3005,0.4863,0,0,0,16.0,2.528,0,0,-10.0,29.62,88.74,0,0,cloud,trusted_ca,0
72.0,2,2,2,0,0,0,1,0,0,177.0,119.0,3,0.3713,0.4637,0.4117,0,1,1,22.0,3.304,0,0,133.0,2.35,97.67,1,0,blog,missing,1
49.0,3,1,3,0,0,0,1,0,0,543.0,178.0,0,0.7481,0.2315,0.1614,0,2,0,22.0,4.619,0,1,146.0,20.2,97.75,0,0,social,trusted_ca,0
86.0,0,1,3,1,0,0,1,0,0,661.0,606.0,0,0.119,0.4255,0.2345,0,1,1,24.0,3.85,0,0,69.0,29.31,86.56,0,0,social,trusted_ca,0
53.0,2,0,3,1,0,0,1,0,0,758.0,606.0,2,0.5546,0.2125,0.1973,0,0,0,23.0,4.01,0,1,148.0,10.0,93.65,0,0,social,trusted_ca,0
49.0,2,4,2,2,0,0,1,0,1,5687.0,,1,0.3388,0.3366,0.4268,0,0,2,22.0,2.541,0,0,188.0,4.71,94.05,1,0,other,trusted_ca,0
78.0,4,0,6,2,0,0,1,0,0,481.0,212.0,0,0.3878,0.6218,0.4774,0,1,0,10.0,3.198,0,0,144.0,55.25,87.34,0,0,ecommerce,trusted_ca,0
34.0,2,1,2,0,1,0,1,0,0,608.0,330.0,1,0.3162,0.1131,0.2465,0,0,3,44.0,4.044,1,1,197.0,60.89,100.0,0,0,blog,trusted_ca,1
99.0,4,0,4,1,0,0,0,0,0,2340.0,945.0,0,0.5548,0.1892,0.2138,0,1,0,8.0,2.109,0,1,214.0,82.11,100.0,0,0,social,missing,0
27.0,2,0,0,2,0,0,0,0,0,4792.0,1098.0,0,0.17,0.1922,0.4095,0,1,1,12.0,3.493,0,0,113.0,47.92,90.81,0,0,other,trusted_ca,0
27.0,3,0,5,2,0,0,0,0,0,1014.0,487.0,2,0.3755,0.3581,0.6029,1,0,1,20.0,3.425,1,0,-9.0,9.31,77.19,0,0,ecommerce,trusted_ca,1
43.0,2,0,4,0,0,0,1,1,0,669.0,576.0,1,0.7795,0.4854,0.2554,0,1,1,9.0,2.62,0,1,118.0,14.87,91.83,0,0,other,trusted_ca,0
47.0,0,0,4,1,0,0,1,0,0,2497.0,2353.0,1,0.5901,0.6948,0.3781,0,0,0,7.0,2.71,0,0,-30.0,2.06,97.4,0,0,ecommerce,trusted_ca,0
63.0,1,1,3,1,0,0,1,0,1,1774.0,862.0,1,0.5908,0.4139,0.1821,0,1,0,19.0,4.023,0,1,52.0,29.04,80.73,0,0,banking,trusted_ca,1
49.0,3,1,5,0,0,0,1,0,0,1031.0,449.0,0,0.3255,0.4402,0.1657,0,0,0,3.0,2.482,0,0,152.0,16.14,89.39,0,0,other,trusted_ca,0
33.0,4,2,3,1,0,0,1,0,0,1286.0,1181.0,2,0.3596,0.629,0.4691,0,0,1,24.0,3.763,0,0,128.0,29.2,81.69,0,0,ecommerce,trusted_ca,0
69.0,5,2,4,3,0,0,1,0,0,826.0,160.0,1,0.5833,0.6935,0.3031,0,1,1,16.0,3.177,0,0,88.0,26.52,84.37,0,0,other,trusted_ca,0
38.0,2,0,9,1,0,0,1,1,0,3486.0,2064.0,0,0.4054,0.4299,0.5444,0,0,1,11.0,3.651,0,0,112.0,13.37,100.0,0,0,banking,trusted_ca,0
40.0,1,2,4,3,0,0,1,0,0,252.0,281.0,0,0.282,0.8504,0.3022,0,1,0,23.0,3.944,0,1,185.0,4.22,92.04,0,0,social,trusted_ca,0
128.0,4,0,1,3,0,0,0,0,0,2710.0,2554.0,0,0.4323,0.0293,0.4728,0,0,0,21.0,3.14,1,1,56.0,51.73,95.86,0,0,other,trusted_ca,1
40.0,2,0,3,1,0,0,1,0,1,328.0,337.0,0,0.2822,0.2714,0.79,0,0,1,9.0,3.973,0,0,194.0,36.89,97.77,0,0,social,trusted_ca,0
43.0,1,2,2,0,0,0,1,0,0,,288.0,0,0.2891,0.4429,0.2068,0,0,0,24.0,2.715,0,1,184.0,50.6,84.3,0,0,ecommerce,trusted_ca,0
78.0,3,0,3,2,1,0,1,0,0,895.0,609.0,0,0.1043,0.5203,0.1196,0,0,0,32.0,2.488,1,0,123.0,38.25,87.33,0,0,blog,missing,0
92.0,3,1,4,1,0,0,1,0,0,719.0,536.0,1,0.44,0.2361,0.1932,0,0,0,45.0,3.3,0,0,131.0,27.01,95.07,0,0,banking,trusted_ca,0
70.0,2,0,11,4,0,0,1,0,0,,273.0,0,0.284,0.1047,0.5111,0,0,0,12.0,2.749,0,1,20.0,29.79,74.76,0,0,ecommerce,trusted_ca,0
27.0,3,2,6,0,1,0,1,0,0,4627.0,2549.0,1,0.4497,0.2499,0.3105,0,0,0,10.0,3.784,0,0,44.0,31.37,95.71,0,0,blog,trusted_ca,0
22.0,2,0,3,1,0,0,1,0,0,5251.0,3905.0,0,0.5274,0.1894,0.3032,1,0,0,15.0,2.798,0,0,111.0,2.01,92.78,0,0,blog,trusted_ca,0
62.0,1,3,4,0,0,0,0,0,1,9000.0,1829.0,0,0.2932,0.3358,0.883,0,0,0,13.0,3.354,0,1,102.0,40.74,79.33,0,0,banking,trusted_ca,0
52.0,2,1,6,1,0,0,1,0,0,2516.0,2253.0,1,0.4613,0.3908,0.6779,0,0,0,23.0,3.314,0,0,115.0,43.07,88.18,0,0,blog,trusted_ca,0
51.0,2,0,7,1,0,0,1,0,0,598.0,387.0,0,0.1177,0.5617,0.7999,0,2,0,5.0,4.081,0,1,,14.24,89.53,0,0,other,trusted_ca,0
42.0,3,3,4,2,0,0,1,1,0,1214.0,638.0,0,0.4954,0.2844,0.4428,0,1,0,5.0,2.462,0,0,-30.0,30.43,81.21,0,0,other,trusted_ca,0
153.0,3,1,8,2,0,0,1,0,0,479.0,354.0,0,0.5628,0.5038,0.6552,0,0,0,63.0,2.971,0,0,63.0,21.22,88.31,0,0,social,trusted_ca,1
90.0,2,5,4,1,0,0,1,0,0,49.0,15.0,0,0.2748,0.478,0.2126,0,0,0,52.0,3.264,0,0,106.0,47.54,81.16,0,0,cloud,trusted_ca,0
52.0,3,0,2,1,0,0,1,1,0,557.0,369.0,1,0.567,0.2914,0.2994,0,0,1,4.0,2.992,0,1,329.0,24.92,100.0,0,0,other,trusted_ca,0
35.0,4,1,3,4,0,1,1,0,0,1698.0,1532.0,1,0.3695,0.3498,0.621,0,0,0,15.0,1.795,0,0,25.0,48.42,82.56,1,0,blog,trusted_ca,0
67.0,6,2,3,1,0,0,1,1,0,2277.0,2135.0,2,0.5991,0.7322,0.4277,0,0,0,27.0,3.485,0,0,3.0,9.79,97.25,0,0,social,trusted_ca,0
41.0,1,1,3,0,0,0,1,0,0,,2708.0,1,0.1513,0.489,0.2564,0,0,1,12.0,3.829,0,1,205.0,72.41,83.84,0,0,other,trusted_ca,0
51.0,2,0,0,1,0,0,1,0,0,350.0,262.0,1,0.2106,0.5962,0.101,0,0,0,12.0,3.823,0,0,34.0,45.01,89.2,0,0,banking,trusted_ca,0
58.0,3,0,4,4,0,0,1,0,1,1170.0,869.0,0,0.4312,0.1943,0.6237,0,1,0,15.0,2.847,0,0,-30.0,13.98,94.38,0,0,cloud,trusted_ca,0
29.0,3,1,4,1,0,0,1,0,0,9000.0,3513.0,1,0.1415,0.2753,0.5389,1,2,0,26.0,3.241,0,0,231.0,67.93,80.11,0,0,social,trusted_ca,0
19.0,2,0,4,3,0,0,1,0,0,1775.0,339.0,1,0.539,0.1762,0.747,0,0,0,22.0,3.581,0,1,128.0,10.8,81.38,0,0,cloud,trusted_ca,1
34.0,1,1,2,2,0,0,1,0,0,1355.0,1153.0,1,0.1714,0.5914,0.5991,0,0,0,14.0,2.943,1,0,121.0,52.6,100.0,0,0,other,missing,0
22.0,1,0,3,0,1,1,1,0,0,495.0,261.0,1,0.5084,0.4045,0.3197,0,1,0,28.0,2.353,0,1,206.0,5.9,95.32,0,0,cloud,trusted_ca,0
65.0,0,0,1,1,0,0,1,1,0,1695.0,854.0,2,0.5113,0.3935,0.173,0,0,0,21.0,3.791,0,1,-25.0,17.8,96.97,0,0,ecommerce,trusted_ca,0
30.0,2,1,9,1,0,0,1,0,0,1026.0,577.0,0,0.0452,0.572,0.7086,1,0,0,10.0,4.19,0,0,432.0,10.39,77.27,0,0,ecommerce,trusted_ca,0
45.0,1,0,6,3,1,0,1,0,0,522.0,331.0,0,0.1956,0.5635,0.4655,0,0,0,20.0,3.774,1,0,4.0,0.41,78.57,1,0,blog,trusted_ca,1
44.0,2,1,3,2,0,0,1,0,0,559.0,427.0,2,0.383,0.5408,0.1434,0,0,0,17.0,2.669,1,1,-4.0,66.95,91.97,0,0,social,trusted_ca,1
53.0,0,2,4,1,0,0,1,0,0,190.0,104.0,0,0.2501,0.3581,0.3067,0,0,0,4.0,3.553,0,0,189.0,6.35,89.04,0,0,ecommerce,trusted_ca,0
37.0,4,1,2,0,0,0,1,0,0,575.0,390.0,1,0.2051,0.221,0.6378,1,0,1,18.0,4.505,1,0,99.0,0.81,93.0,0,0,cloud,trusted_ca,1
40.0,3,4,1,0,0,0,1,0,0,405.0,170.0,2,0.2926,0.4195,0.1333,0,0,0,12.0,5.027,0,1,110.0,31.21,100.0,0,0,cloud,trusted_ca,0
28.0,1,0,6,1,1,0,1,0,0,927.0,676.0,2,0.162,0.296,0.4455,0,0,1,5.0,1.583,0,1,169.0,45.62,86.37,0,0,cloud,trusted_ca,0
38.0,3,1,3,1,1,0,1,0,0,,607.0,0,0.3961,0.2324,0.2579,0,0,0,3.0,4.031,0,0,43.0,29.14,100.0,0,0,banking,trusted_ca,0
75.0,2,0,5,2,0,0,0,0,0,5842.0,5184.0,0,0.6794,0.1582,0.5762,0,0,0,41.0,3.811,0,0,-30.0,29.34,88.26,0,1,banking,trusted_ca,0
33.0,1,2,3,2,0,0,1,1,0,130.0,62.0,0,0.1658,0.0415,0.3106,0,1,1,9.0,1.48,0,0,62.0,44.92,97.64,0,0,other,trusted_ca,0
62.0,1,0,6,0,0,0,1,0,1,1850.0,1672.0,2,0.755,0.193,0.3743,0,0,1,53.0,3.063,0,1,28.0,6.42,81.23,0,0,ecommerce,trusted_ca,1
57.0,0,0,6,0,0,0,0,1,0,408.0,,0,0.4358,0.6889,0.443,0,0,0,26.0,3.724,0,0,57.0,2.39,86.95,0,0,ecommerce,trusted_ca,1
27.0,2,3,3,2,0,0,1,0,0,991.0,334.0,0,0.5424,0.0657,0.2877,0,1,0,44.0,2.827,0,1,168.0,59.54,85.47,0,0,other,trusted_ca,0
56.0,0,1,8,1,0,0,1,0,0,226.0,96.0,2,0.3996,0.5866,0.6485,0,0,0,32.0,3.293,0,0,41.0,59.88,85.34,0,0,other,trusted_ca,0
45.0,6,2,2,0,0,0,1,0,0,89.0,150.0,2,0.0756,0.3163,0.0055,0,0,0,11.0,3.329,0,0,199.0,11.23,96.19,0,0,cloud,unknown_ca,0
23.0,3,3,5,1,0,0,0,1,0,2558.0,1148.0,1,0.2014,0.3046,0.3731,0,0,0,19.0,2.852,0,0,-30.0,43.88,86.88,0,0,other,missing,0
97.0,3,1,4,2,0,0,1,1,0,180.0,48.0,0,0.0573,0.5578,0.0748,0,4,0,21.0,2.938,1,0,224.0,30.98,94.56,0,0,other,trusted_ca,1
39.0,4,2,7,2,1,0,0,0,0,324.0,268.0,0,0.6246,0.0929,0.5206,0,0,1,19.0,3.119,1,0,47.0,37.77,92.58,0,0,ecommerce,trusted_ca,1
32.0,2,1,3,1,0,0,1,0,0,852.0,560.0,1,0.1888,0.1232,0.1626,0,0,1,11.0,4.124,0,0,96.0,65.83,84.79,0,1,ecommerce,trusted_ca,0
43.0,0,0,4,0,0,0,1,0,1,2726.0,1419.0,1,0.4569,0.3317,0.9402,0,1,0,27.0,2.654,0,0,209.0,25.64,99.67,0,0,ecommerce,missing,0
89.0,2,0,8,1,0,0,1,0,0,5489.0,3410.0,0,0.2789,0.3803,0.2739,0,1,0,12.0,2.638,0,0,70.0,20.92,98.25,0,0,other,trusted_ca,0
53.0,5,2,4,2,0,0,1,0,0,2030.0,1075.0,1,0.2276,0.7387,0.2268,0,2,0,23.0,4.216,0,0,88.0,18.33,85.78,0,0,other,trusted_ca,0
39.0,1,0,6,1,0,0,1,0,0,581.0,146.0,0,0.4884,0.0918,0.3556,0,0,1,15.0,3.623,0,1,124.0,12.22,99.52,0,0,ecommerce,trusted_ca,0
33.0,2,0,7,3,0,0,1,1,0,764.0,411.0,3,0.4718,0.3893,0.5158,0,1,0,10.0,1.534,0,1,230.0,42.36,80.12,0,0,social,self_signed,0
61.0,2,0,1,0,0,0,1,0,0,969.0,751.0,1,0.5122,0.4669,0.1085,0,2,0,21.0,3.152,0,0,115.0,3.16,85.51,0,0,other,trusted_ca,0
33.0,1,2,1,0,0,0,1,0,0,1451.0,563.0,1,0.1516,0.3076,0.1121,0,1,1,14.0,3.002,0,0,172.0,14.25,81.38,0,0,other,missing,0
111.0,1,2,1,0,0,0,1,1,0,1185.0,1124.0,2,0.2672,0.4054,0.2808,1,1,1,16.0,2.431,1,0,126.0,39.76,100.0,0,0,blog,trusted_ca,1
78.0,2,2,5,1,0,1,1,1,0,2526.0,1308.0,0,0.2456,0.1735,0.2083,0,0,1,18.0,4.21,0,0,116.0,25.94,92.26,0,0,other,trusted_ca,0
55.0,1,0,3,2,0,0,1,1,0,2169.0,794.0,2,0.7782,0.4098,0.3424,0,0,0,6.0,3.241,0,0,-4.0,9.97,98.12,0,0,ecommerce,self_signed,0
36.0,6,0,8,1,0,0,1,0,0,289.0,194.0,0,0.1883,0.3926,0.2,0,0,0,15.0,3.166,0,1,315.0,29.87,94.75,1,0,ecommerce,trusted_ca,0
94.0,3,0,3,0,0,0,1,0,0,329.0,227.0,3,0.6845,0.2292,0.2397,0,1,0,10.0,2.148,0,0,-30.0,59.77,90.13,0,0,blog,trusted_ca,0
59.0,5,1,8,1,0,0,1,0,0,1446.0,1132.0,0,0.0826,0.2456,0.2582,1,1,1,29.0,4.153,0,0,47.0,9.89,100.0,0,0,ecommerce,trusted_ca,0
38.0,2,3,3,1,0,0,1,0,0,1230.0,545.0,0,0.2436,0.4157,0.8037,0,0,0,12.0,4.103,0,0,76.0,43.21,95.3,0,0,social,unknown_ca,0
89.0,1,0,4,0,0,0,1,0,0,2207.0,,3,0.6844,0.3532,0.2281,0,1,1,30.0,2.237,1,0,108.0,16.41,92.03,0,0,other,trusted_ca,0
88.0,1,3,7,0,0,0,0,1,0,2579.0,2075.0,0,0.4864,0.1983,0.8,0,1,0,5.0,3.705,0,1,65.0,51.77,83.73,0,0,blog,trusted_ca,0
30.0,4,0,5,2,0,0,0,1,0,1898.0,1605.0,2,0.4031,0.2808,0.4805,0,0,1,6.0,4.247,0,1,188.0,14.03,97.94,0,0,other,trusted_ca,0
73.0,1,0,1,1,0,0,1,0,0,398.0,101.0,2,0.6912,0.2591,0.2675,1,0,0,32.0,3.904,0,0,136.0,42.19,90.93,0,0,blog,trusted_ca,0
68.0,3,1,2,0,0,0,1,0,0,598.0,222.0,1,0.481,0.4922,0.539,0,0,0,15.0,3.187,0,0,145.0,31.47,83.48,0,0,other,trusted_ca,0
74.0,2,0,4,0,0,0,1,0,0,176.0,68.0,0,0.437,0.1333,0.3133,0,0,1,63.0,3.003,0,0,178.0,15.02,81.82,0,0,ecommerce,,0
34.0,3,0,2,1,0,0,1,0,0,4497.0,2899.0,0,0.0836,0.2941,0.2401,0,0,1,15.0,2.944,1,0,81.0,60.53,85.13,0,0,blog,trusted_ca,0
31.0,1,2,6,1,0,0,1,0,1,745.0,90.0,0,0.4007,0.132,0.1944,0,1,0,20.0,3.745,0,0,138.0,34.73,97.62,0,0,social,trusted_ca,0
42.0,0,0,2,0,0,0,1,0,0,1283.0,,0,0.2021,0.2961,0.6651,0,0,0,13.0,3.354,0,1,144.0,27.58,95.73,0,0,ecommerce,trusted_ca,0
54.0,1,0,6,0,0,0,0,0,0,975.0,,0,0.2349,0.194,0.1175,0,1,0,22.0,2.737,0,0,101.0,5.74,86.69,0,0,banking,trusted_ca,0
42.0,4,2,6,0,0,0,0,0,1,,311.0,0,0.1045,0.3274,0.4106,1,0,0,25.0,3.329,0,1,43.0,72.2,91.25,0,0,other,missing,1
49.0,1,1,4,2,0,0,1,0,0,152.0,86.0,0,0.4602,0.6338,0.1512,0,2,1,12.0,3.265,1,0,105.0,10.64,94.88,0,0,banking,trusted_ca,1
72.0,1,2,2,1,0,0,1,0,0,2289.0,873.0,0,0.3967,0.1785,0.314,0,0,0,26.0,4.071,0,0,82.0,35.95,82.96,0,0,social,trusted_ca,0
76.0,0,1,3,0,0,0,0,0,0,291.0,100.0,1,0.1877,0.2765,0.3649,0,0,2,18.0,3.343,0,1,141.0,46.44,91.64,0,0,cloud,trusted_ca,0
64.0,2,1,5,0,0,1,1,0,0,401.0,281.0,0,0.3312,0.0677,0.1728,1,0,0,5.0,3.312,0,1,174.0,51.94,100.0,0,0,blog,trusted_ca,0
92.0,2,1,5,2,0,0,1,0,0,1919.0,843.0,0,0.4111,0.3599,0.3744,0,0,0,16.0,2.806,0,0,198.0,16.63,97.55,1,0,blog,trusted_ca,0
45.0,4,1,3,2,0,0,1,0,0,226.0,157.0,0,0.505,0.43,0.2197,0,1,1,17.0,3.575,0,1,115.0,,82.64,0,0,banking,trusted_ca,0
44.0,5,0,3,0,0,0,1,0,0,2768.0,1378.0,0,0.1465,0.8012,0.4018,0,1,0,4.0,3.995,0,1,40.0,32.61,86.03,0,0,other,trusted_ca,0
57.0,2,0,3,1,0,0,1,0,0,210.0,252.0,0,0.3837,0.5496,0.8999,0,1,0,3.0,3.249,0,0,141.0,53.9,92.42,0,0,cloud,trusted_ca,0
29.0,2,0,6,0,0,0,1,0,0,1108.0,403.0,2,0.5109,0.1162,0.301,0,1,1,5.0,3.156,0,0,-30.0,21.14,87.98,0,0,other,trusted_ca,0
81.0,3,1,4,2,0,0,1,0,0,477.0,238.0,0,0.1094,0.4165,0.6406,0,0,1,40.0,2.333,0,0,141.0,9.6,92.48,0,0,cloud,trusted_ca,0
18.0,2,2,0,2,0,0,1,0,0,485.0,213.0,0,0.4974,0.2984,0.4323,0,0,0,4.0,4.77,1,0,-30.0,55.92,100.0,0,0,cloud,trusted_ca,0
81.0,4,1,3,1,1,0,1,0,1,3411.0,3339.0,2,0.3997,0.2395,0.3822,0,1,0,13.0,3.923,0,0,198.0,12.29,83.93,0,0,other,unknown_ca,0
31.0,2,3,4,1,0,0,1,0,0,422.0,355.0,0,0.1822,0.2233,0.7515,0,1,0,8.0,3.017,0,1,,6.33,93.76,0,0,other,trusted_ca,0
58.0,1,1,6,0,0,0,0,0,0,1309.0,1211.0,2,0.2465,0.5492,0.4064,0,1,1,10.0,2.016,0,1,,20.83,97.87,0,0,social,trusted_ca,0
93.0,3,0,5,0,0,1,1,1,0,1694.0,1176.0,0,0.0489,0.2964,0.3137,0,0,2,15.0,1.525,0,0,67.0,19.5,91.05,0,0,ecommerce,trusted_ca,1
77.0,4,2,5,1,1,0,1,1,0,963.0,691.0,0,0.3292,0.4287,0.1187,0,1,1,33.0,4.994,0,1,307.0,30.14,91.79,0,0,other,trusted_ca,0
101.0,3,0,1,1,0,1,1,1,0,5448.0,5432.0,1,0.2917,0.5436,0.2262,0,2,0,11.0,4.447,0,1,140.0,63.89,75.15,0,0,blog,unknown_ca,0
45.0,1,3,5,0,0,0,1,0,0,648.0,217.0,1,0.3721,0.4814,0.2427,0,0,1,9.0,4.154,1,0,-30.0,17.55,77.74,0,0,social,trusted_ca,0
41.0,3,1,5,4,0,0,0,0,0,564.0,186.0,0,0.1891,0.617,0.1989,0,0,0,3.0,3.352,0,1,17.0,46.82,86.06,0,0,social,trusted_ca,1
60.0,1,0,3,1,0,0,1,0,0,1267.0,1286.0,0,0.2894,0.4376,0.2433,0,2,1,11.0,2.598,0,0,1.0,59.6,98.0,0,1,banking,trusted_ca,0
30.0,2,2,8,5,0,0,1,0,0,643.0,183.0,0,0.4833,0.4263,0.4851,0,1,0,13.0,4.254,0,1,155.0,29.94,94.2,0,0,social,trusted_ca,1
94.0,2,0,5,0,0,0,1,0,1,3455.0,1472.0,1,0.107,0.142,0.732,0,0,0,14.0,3.12,0,0,106.0,33.11,93.23,0,0,other,trusted_ca,0
38.0,5,1,3,0,0,0,1,0,0,1980.0,739.0,1,0.2239,0.2174,0.331,0,0,0,13.0,3.155,0,0,256.0,7.15,95.57,0,0,ecommerce,missing,0
51.0,5,1,6,0,0,0,0,0,0,957.0,412.0,0,0.2101,0.3114,0.3448,0,1,0,26.0,4.675,0,0,23.0,67.03,85.02,0,0,blog,self_signed,0
23.0,1,0,2,2,0,0,0,0,0,477.0,180.0,0,0.3125,0.4765,0.576,0,0,0,35.0,3.79,1,1,141.0,27.33,89.84,0,0,blog,unknown_ca,1
26.0,1,1,3,1,0,1,1,0,0,341.0,152.0,0,0.3248,0.7374,0.881,0,0,0,12.0,2.12,0,0,167.0,71.42,86.7,0,0,social,trusted_ca,0
108.0,2,1,4,1,0,0,1,0,1,2166.0,1821.0,0,0.3664,0.0772,0.2181,0,0,1,14.0,3.552,0,1,-0.0,10.99,86.41,0,0,ecommerce,trusted_ca,0
67.0,2,1,5,2,0,0,1,0,0,5827.0,2289.0,0,0.3383,0.2263,0.2615,0,0,0,35.0,3.876,0,0,-28.0,87.96,96.57,0,0,cloud,self_signed,0
42.0,2,2,9,0,0,0,1,0,0,695.0,606.0,0,0.2592,0.5121,0.2873,0,1,0,15.0,3.536,1,0,-30.0,6.52,98.66,0,0,other,trusted_ca,1
74.0,3,0,6,0,0,1,1,1,0,396.0,173.0,2,0.1426,0.2525,0.3126,0,0,1,13.0,4.127,0,1,80.0,37.8,93.16,0,0,social,trusted_ca,1
81.0,1,2,5,1,0,0,1,0,0,338.0,229.0,2,0.3873,0.3514,0.1038,0,0,1,7.0,2.671,0,0,194.0,37.06,83.41,0,0,ecommerce,trusted_ca,0
